Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2021-07-07,,,,,,,,,,1363.89916417803,,1170.2002274747028,1030.5325108857262,,1425.0624434511265,
2021-07-14,,,,,,,,,,1344.484742507846,,1170.0638507833812,1024.5648630708527,,1394.7915930019315,
2021-07-21,,,,,,,,,,1344.1604250287453,,1168.993902184906,1022.7352126255196,,1451.2179731845144,
2021-07-28,,,,,,,,,,1355.6981735381896,,1156.7830737662891,1005.1895470670156,,1434.8047955657312,
2021-08-04,,,,,,,,,,1367.1411317754573,,1134.296149240814,1001.406023658118,,1443.6784685803937,
2021-08-11,,,,,,,,,,1361.2004904176385,,1158.2724692677523,993.593629338826,,1404.3414104440922,
2021-08-18,,,,,,,,,,1356.914969486607,,1118.833200068103,988.4070366391351,,1406.773180006369,
2021-08-25,,,,,,,,,,1395.222424797364,,1125.22599916326,1002.3836240477162,,1434.8747459990311,
2021-09-01,,,,,,,,,,1382.0982960491838,,1124.951750540016,1013.3477626913907,,1428.6786768437237,
2021-09-08,,,,,,,,,,1400.9012693121183,,1121.435926057922,1022.031133245999,,1397.258646157122,
2021-09-15,,,,,,,,,,1405.7337313371424,,1130.3514743167357,1016.4313959820113,,1395.8750023259083,
2021-09-22,,,,,,,,,,1411.7461106262872,,1130.5237180025908,1008.3150620254605,,1389.733307112518,
2021-09-29,,,,,,,,,,1397.7297971539306,,1175.8364718262421,992.271957971257,,1325.9343655609778,
2021-10-06,,,,,,,,,,1391.6421696921404,,1167.8717449153391,1001.0036810695292,,1325.8989184513057,
2021-10-13,,,,,,,,,,1404.289549722473,,1230.8447261069919,1006.7607595058407,,1347.2949711468582,
2021-10-20,,,,,,,,,,1385.2538334639105,,1254.9380692617146,1008.9250996037645,,1388.73274667975,
2021-10-27,,,,,,,,,,1379.520923869064,,1229.6218399329452,1028.077781265813,,1324.3865592429026,
2021-11-03,,,,,,,,,,1386.8798185661608,,1389.316339189247,1050.6340072249952,,1391.070842004813,
2021-11-10,,,,,,,,,,1442.1342592508095,,1427.8360489098209,1024.1788875393818,,1380.9727455186212,
2021-11-17,,,,,,,,,,1459.559209696335,,1460.2325217457924,1025.6995403798346,,1467.1948347945272,
2021-11-24,,,,,,,,,,1392.9988002006335,,1511.9424949667937,1002.6209729622242,,1459.5383763812733,
2021-12-01,,,,,,,,,,1344.821958877044,,1475.6784461472248,989.3085179189163,,1375.2691615925457,
2021-12-08,,,,,,,,,,1407.5573114583324,,1485.6730119694678,999.7667957535283,,1401.715349574754,
2021-12-15,,,,,,,,,,1349.5330670568164,,1507.1549228024296,987.1167457568336,1476.6278932460257,1326.907728945023,
2021-12-22,,,,,,,,,,1352.3055333752193,,1504.64180694398,995.0772165338809,1434.4503016796957,1335.6463163858746,
2021-12-29,,,,,,,,,,1341.1992145044549,,1528.2542566065035,990.8906508183279,1401.2287616755489,1337.524175673916,
2022-01-05,,,,,,,,,,1318.6399924768807,,1714.2220278298637,982.0213853139768,1390.1824670696515,1239.1609113201898,
2022-01-12,,,,,,,,,,1334.853573376965,,1764.0396003454057,981.905162073135,1527.50082245686,1225.6003982569018,
2022-01-19,,,,,,,,,,1283.8539438050163,,1637.769367248361,960.3070486759503,1435.4925881625097,1162.4247698791442,
2022-01-26,,,,,,,,,,1245.6655964927254,,1484.461499894571,938.1334745474496,1330.1930885789434,1097.7404257645082,
2022-02-02,,,,,,,,,,1273.3558324609653,,1503.6510244522105,950.2579625177751,1247.298503000009,1107.8520427204692,
2022-02-09,,,,,,,,,,1315.1960061967493,,1373.1829236357237,932.9140061254254,1254.9522775871767,1117.637419397613,
2022-02-16,,,,,,,,,,1360.3929596733028,,1351.8671408889445,921.4308767137946,1255.1824383866715,1049.2047505099015,
2022-02-23,,,,,,,,,,1249.8649571086034,,1292.8553154309352,909.9845362917176,1188.177936429512,1009.088178658744,
2022-03-02,,,,,,,,,,1273.91698793794,,1359.7253509018014,918.5643913949242,1170.4189533199185,1023.3261460438987,
2022-03-09,,,,,,,,,,1239.2399908836555,,1262.5631110360323,908.7415351177942,1175.7873384141014,998.1647879375463,
2022-03-16,,,,,,,,,,1248.5901605836757,,1268.1262185906235,895.9571373033478,1137.9724427858082,1000.5013528420832,
2022-03-23,,,,,,,,,,1265.4723807847924,,1271.1223956663166,898.2135675471752,1165.9436538871396,1027.7127264700052,
2022-03-30,,,,,,,,,,1285.553378104306,,1300.5345494246812,897.5748766864987,1168.7066219298454,1023.3626123494888,
2022-04-06,,,,,,,,,,1249.6679474652906,,1194.2667760192771,884.6208113993032,1104.2751071243024,999.3653323495619,
2022-04-13,,,,,,,,,,1269.3393881708025,,1201.1242293851828,884.1868756755368,1089.0040341881665,982.9550556340956,
2022-04-20,,,,,,,,,,1238.7805701718412,,1226.0648365960228,866.466602668439,1061.928288364469,951.7658629985426,
2022-04-27,,,,,,,,,,1201.6912214441636,,1142.651648451365,856.5398567926942,1021.3981045048797,923.8621867615971,
2022-05-04,,,,,,,,,,1209.1582184728895,,1147.7384960456086,861.1726799726861,1048.9838572938074,937.5582263820642,
2022-05-11,,,,,,,,,,1094.4655855462447,,1041.8185743928707,848.547652647494,954.159641690826,900.0125484081833,
2022-05-18,,,,,,,,,,1069.8155249068707,,1040.2044817940537,852.7825682354827,1003.9218283045616,907.781268887574,
2022-05-25,,,,,,,,,,1079.2286987584387,,1040.7243530013095,860.0110494078701,1009.0124810956117,907.418265739832,
2022-06-01,,,,,,,,,,1088.813282832268,,1077.1803595811975,854.907804653819,1029.882433955101,907.9259035140657,
2022-06-08,,,,,,,,,,1103.313280771839,,1073.6733167744558,853.8961951161859,1025.796265817385,912.02317166403,
2022-06-15,,,,,,,,,,1030.2130861068345,,1003.3548586993442,837.49328004228,981.6725615549421,886.425875665643,
2022-06-22,,,,,,,,,,1026.911540252619,,969.3071519491066,837.633776272853,984.387685986776,893.8719570021094,
2022-06-29,,,,,,,,,,1012.484677081449,,971.4366232762754,839.3953208549932,974.0564978139389,893.8957792016721,
2022-07-06,,,,,,,,,,1011.585626603599,,950.6564301595947,845.2826413061416,988.5085177740381,896.9260455622687,
2022-07-13,,,,,,,,,,1014.3051547015995,,966.1275282961504,840.715178000219,1002.2368034400052,891.6405397490228,
2022-07-20,,,,,,,,,,1041.2709368065812,,1019.0354998622536,844.4029753592517,1022.1697373752572,904.5980861347601,
2022-07-27,,,,,,,,,,1047.1393181497174,,1050.8876530785717,855.5326516223327,987.9787026613044,906.0261861738393,
2022-08-03,,,,,,,,,,1065.300261129761,,1179.5437856208057,857.8473303578571,1016.9540258779062,922.9636680368642,
2022-08-10,,,,,,,,,,1070.394532977327,,1143.080901218113,854.7961703866641,978.3084250574271,916.34000146593,
2022-08-17,,,,,,,,,,1074.3665788943904,,1170.3948261812732,849.342154504968,977.6866725288581,905.3738228470015,
2022-08-24,,,,,,,,,,1050.9198775855705,,1141.9305117499034,844.947187072033,942.4275841583815,893.4051959129343,
2022-08-31,,,,,,,,,,1042.3831195251541,,1125.5633873782667,840.5503120986915,922.0538700467353,887.0713422403004,
2022-09-07,,,,,,,,,,1048.9165490491341,,1136.7108630866219,841.1814247627855,913.4609891116133,886.9096347322329,
2022-09-14,,,,,,,,,,1067.788011140788,,1091.3790009452255,832.0768780680448,934.2292799218635,886.3946629384903,
2022-09-21,,,,,,,,,,1029.3185220961484,,1009.6333374143604,825.1811724687259,916.586781749611,874.6533633970448,
2022-09-28,,,,,,,,,,1015.289350526045,,967.1172916854739,820.8273318863695,907.0732520295642,868.4762940742851,
2022-10-05,,,,,,,,,,1016.6173617107593,,984.416232119345,819.8439590818707,903.860117043376,870.6290933673405,
2022-10-12,,,,,,,,,,1013.1992704048109,,937.2056988606809,813.4222644666473,870.8707764813079,856.729000009095,
